customer_id,first_name,city,age,gender,loyalty_tier,signup_date
12799,Customer_11799,Giza,26,M,Bronze,2019-05-07
12800,Customer_11800,Luxor,66,M,Bronze,2019-05-07
12801,Customer_11801,Alexandria,68,M,Bronze,2019-05-07
12802,Customer_11802,Giza,64,M,Gold,2019-05-07
12803,Customer_11803,Cairo,31,F,Bronze,2019-05-07
12804,Customer_11804,Alexandria,53,F,Bronze,2019-05-07
12805,Customer_11805,Cairo,50,M,Bronze,2019-05-07
12806,Customer_11806,Alexandria,68,M,Silver,2019-05-07
12807,Customer_11807,Giza,18,M,Bronze,2019-05-07
12808,Customer_11808,Cairo,55,F,Bronze,2019-05-08
12809,Customer_11809,Alexandria,27,F,Bronze,2019-05-08
12810,Customer_11810,Cairo,47,M,Silver,2019-05-08
12811,Customer_11811,Alexandria,28,M,Silver,2019-05-08
12812,Customer_11812,Luxor,18,M,Bronze,2019-05-08
12813,Customer_11813,Luxor,24,F,Silver,2019-05-08
12814,Customer_11814,Giza,32,M,Gold,2019-05-08
12815,Customer_11815,Luxor,54,F,Silver,2019-05-08
12816,Customer_11816,Luxor,48,F,Bronze,2019-05-08
12817,Customer_11817,Giza,35,M,Bronze,2019-05-08
12818,Customer_11818,Alexandria,51,M,Bronze,2019-05-08
12819,Customer_11819,Cairo,28,F,Bronze,2019-05-08
12820,Customer_11820,Cairo,32,M,Bronze,2019-05-08
12821,Customer_11821,Alexandria,25,M,Silver,2019-05-08
12822,Customer_11822,Giza,64,M,Silver,2019-05-08
12823,Customer_11823,Giza,44,M,Silver,2019-05-08
12824,Customer_11824,Luxor,61,F,Gold,2019-05-08
12825,Customer_11825,Giza,31,F,Bronze,2019-05-08
12826,Customer_11826,Giza,62,F,Gold,2019-05-08
12827,Customer_11827,Alexandria,69,M,Bronze,2019-05-08
12828,Customer_11828,Cairo,34,M,Bronze,2019-05-08
12829,Customer_11829,Cairo,35,M,Bronze,2019-05-08
12830,Customer_11830,Cairo,32,M,Silver,2019-05-08
12831,Customer_11831,Alexandria,43,F,Silver,2019-05-08
12832,Customer_11832,Luxor,34,F,Gold,2019-05-09
12833,Customer_11833,Cairo,47,F,Bronze,2019-05-09
12834,Customer_11834,Alexandria,22,M,Platinum,2019-05-09
12835,Customer_11835,Cairo,31,M,Bronze,2019-05-09
12836,Customer_11836,Alexandria,39,M,Bronze,2019-05-09
12837,Customer_11837,Giza,68,F,Silver,2019-05-09
12838,Customer_11838,Alexandria,31,M,Silver,2019-05-09
12839,Customer_11839,Alexandria,18,F,Platinum,2019-05-09
12840,Customer_11840,Cairo,50,F,Bronze,2019-05-09
12841,Customer_11841,Alexandria,25,F,Bronze,2019-05-09
12842,Customer_11842,Giza,41,M,Bronze,2019-05-09
12843,Customer_11843,Alexandria,55,F,Bronze,2019-05-09
12844,Customer_11844,Luxor,40,M,Silver,2019-05-09
12845,Customer_11845,Luxor,51,M,Silver,2019-05-09
12846,Customer_11846,Giza,23,F,Bronze,2019-05-09
12847,Customer_11847,Alexandria,59,F,Gold,2019-05-09
12848,Customer_11848,Cairo,35,M,Silver,2019-05-09
12849,Customer_11849,Cairo,55,F,Bronze,2019-05-09
12850,Customer_11850,Giza,60,M,Bronze,2019-05-09
12851,Customer_11851,Alexandria,35,M,Bronze,2019-05-09
12852,Customer_11852,Luxor,24,M,Bronze,2019-05-09
12853,Customer_11853,Giza,53,M,Bronze,2019-05-09
12854,Customer_11854,Giza,36,F,Bronze,2019-05-09
12855,Customer_11855,Cairo,35,F,Gold,2019-05-09
12856,Customer_11856,Giza,24,M,Gold,2019-05-10
12857,Customer_11857,Luxor,21,M,Bronze,2019-05-10
12858,Customer_11858,Cairo,54,F,Gold,2019-05-10
12859,Customer_11859,Alexandria,22,M,Silver,2019-05-10
12860,Customer_11860,Giza,45,M,Bronze,2019-05-10
12861,Customer_11861,Luxor,59,M,Bronze,2019-05-10
12862,Customer_11862,Cairo,47,M,Silver,2019-05-10
12863,Customer_11863,Cairo,44,M,Bronze,2019-05-10
12864,Customer_11864,Luxor,41,M,Bronze,2019-05-10
12865,Customer_11865,Giza,33,F,Bronze,2019-05-10
12866,Customer_11866,Alexandria,65,F,Bronze,2019-05-10
12867,Customer_11867,Giza,55,M,Gold,2019-05-10
12868,Customer_11868,Cairo,54,F,Bronze,2019-05-10
12869,Customer_11869,Giza,69,F,Gold,2019-05-10
12870,Customer_11870,Alexandria,46,F,Silver,2019-05-10
12871,Customer_11871,Giza,28,M,Gold,2019-05-10
12872,Customer_11872,Cairo,21,F,Platinum,2019-05-10
12873,Customer_11873,Luxor,59,F,Bronze,2019-05-10
12874,Customer_11874,Cairo,66,F,Platinum,2019-05-10
12875,Customer_11875,Luxor,47,F,Silver,2019-05-10
12876,Customer_11876,Giza,23,F,Silver,2019-05-10
12877,Customer_11877,Giza,31,F,Bronze,2019-05-10
12878,Customer_11878,Luxor,36,F,Gold,2019-05-10
12879,Customer_11879,Giza,31,M,Silver,2019-05-10
12880,Customer_11880,Giza,61,F,Gold,2019-05-11
12881,Customer_11881,Cairo,47,M,Silver,2019-05-11
12882,Customer_11882,Luxor,62,M,Gold,2019-05-11
12883,Customer_11883,Alexandria,25,M,Silver,2019-05-11
12884,Customer_11884,Alexandria,50,F,Bronze,2019-05-11
12885,Customer_11885,Luxor,38,F,Bronze,2019-05-11
12886,Customer_11886,Cairo,67,M,Silver,2019-05-11
12887,Customer_11887,Cairo,24,M,Bronze,2019-05-11
12888,Customer_11888,Cairo,33,F,Bronze,2019-05-11
12889,Customer_11889,Cairo,27,F,Bronze,2019-05-11
12890,Customer_11890,Luxor,64,F,Bronze,2019-05-11
12891,Customer_11891,Alexandria,20,F,Gold,2019-05-11
12892,Customer_11892,Cairo,18,F,Bronze,2019-05-11
12893,Customer_11893,Giza,56,F,Bronze,2019-05-11
12894,Customer_11894,Alexandria,25,M,Bronze,2019-05-11
12895,Customer_11895,Giza,20,F,Bronze,2019-05-11
12896,Customer_11896,Alexandria,41,F,Silver,2019-05-11
12897,Customer_11897,Luxor,32,M,Bronze,2019-05-11
12898,Customer_11898,Cairo,27,F,Silver,2019-05-11
12899,Customer_11899,Alexandria,45,M,Bronze,2019-05-11
12900,Customer_11900,Cairo,67,F,Bronze,2019-05-11
12901,Customer_11901,Luxor,29,M,Silver,2019-05-11
12902,Customer_11902,Giza,66,M,Platinum,2019-05-11
12903,Customer_11903,Alexandria,52,M,Gold,2019-05-11
12904,Customer_11904,Cairo,55,F,Bronze,2019-05-12
12905,Customer_11905,Alexandria,51,F,Bronze,2019-05-12
12906,Customer_11906,Luxor,46,M,Bronze,2019-05-12
12907,Customer_11907,Giza,42,M,Gold,2019-05-12
12908,Customer_11908,Cairo,59,M,Silver,2019-05-12
12909,Customer_11909,Giza,34,M,Bronze,2019-05-12
12910,Customer_11910,Giza,32,F,Bronze,2019-05-12
12911,Customer_11911,Alexandria,55,F,Bronze,2019-05-12
12912,Customer_11912,Giza,59,F,Silver,2019-05-12
12913,Customer_11913,Alexandria,26,M,Gold,2019-05-12
12914,Customer_11914,Giza,56,F,Bronze,2019-05-12
12915,Customer_11915,Alexandria,28,F,Bronze,2019-05-12
12916,Customer_11916,Giza,22,F,Silver,2019-05-12
12917,Customer_11917,Alexandria,18,F,Bronze,2019-05-12
12918,Customer_11918,Alexandria,66,F,Silver,2019-05-12
12919,Customer_11919,Luxor,60,M,Silver,2019-05-12
12920,Customer_11920,Cairo,59,M,Bronze,2019-05-12
12921,Customer_11921,Cairo,53,F,Platinum,2019-05-12
12922,Customer_11922,Giza,69,M,Gold,2019-05-12
12923,Customer_11923,Alexandria,29,M,Silver,2019-05-12
12924,Customer_11924,Cairo,46,M,Silver,2019-05-12
12925,Customer_11925,Cairo,33,M,Silver,2019-05-12
12926,Customer_11926,Alexandria,41,F,Silver,2019-05-12
12927,Customer_11927,Giza,45,F,Bronze,2019-05-12
12928,Customer_11928,Giza,51,F,Gold,2019-05-13
12929,Customer_11929,Cairo,51,M,Gold,2019-05-13
12930,Customer_11930,Giza,45,M,Silver,2019-05-13
12931,Customer_11931,Giza,20,F,Bronze,2019-05-13
12932,Customer_11932,Cairo,21,M,Gold,2019-05-13
12933,Customer_11933,Alexandria,54,F,Gold,2019-05-13
12934,Customer_11934,Cairo,64,M,Platinum,2019-05-13
12935,Customer_11935,Alexandria,40,M,Bronze,2019-05-13
12936,Customer_11936,Cairo,37,M,Bronze,2019-05-13
12937,Customer_11937,Alexandria,56,F,Gold,2019-05-13
12938,Customer_11938,Alexandria,55,M,Bronze,2019-05-13
12939,Customer_11939,Luxor,63,M,Silver,2019-05-13
12940,Customer_11940,Luxor,39,F,Platinum,2019-05-13
12941,Customer_11941,Luxor,30,M,Silver,2019-05-13
12942,Customer_11942,Cairo,60,F,Bronze,2019-05-13
12943,Customer_11943,Luxor,22,F,Gold,2019-05-13
12944,Customer_11944,Alexandria,35,M,Silver,2019-05-13
12945,Customer_11945,Luxor,61,F,Gold,2019-05-13
12946,Customer_11946,Alexandria,38,M,Silver,2019-05-13
12947,Customer_11947,Cairo,35,M,Bronze,2019-05-13
12948,Customer_11948,Giza,66,M,Bronze,2019-05-13
12949,Customer_11949,Giza,33,F,Bronze,2019-05-13
12950,Customer_11950,Luxor,18,F,Bronze,2019-05-13
12951,Customer_11951,Alexandria,35,F,Silver,2019-05-13
12952,Customer_11952,Alexandria,37,M,Bronze,2019-05-14
12953,Customer_11953,Giza,28,M,Bronze,2019-05-14
12954,Customer_11954,Alexandria,55,F,Silver,2019-05-14
12955,Customer_11955,Luxor,24,M,Silver,2019-05-14
12956,Customer_11956,Alexandria,62,M,Gold,2019-05-14
12957,Customer_11957,Luxor,43,F,Bronze,2019-05-14
12958,Customer_11958,Luxor,37,F,Silver,2019-05-14
12959,Customer_11959,Cairo,26,F,Bronze,2019-05-14
12960,Customer_11960,Cairo,37,F,Gold,2019-05-14
12961,Customer_11961,Giza,32,M,Silver,2019-05-14
12962,Customer_11962,Luxor,68,F,Silver,2019-05-14
12963,Customer_11963,Cairo,49,F,Silver,2019-05-14
12964,Customer_11964,Alexandria,18,F,Silver,2019-05-14
12965,Customer_11965,Cairo,24,M,Bronze,2019-05-14
12966,Customer_11966,Giza,66,F,Bronze,2019-05-14
12967,Customer_11967,Luxor,61,F,Silver,2019-05-14
12968,Customer_11968,Cairo,52,F,Bronze,2019-05-14
12969,Customer_11969,Alexandria,38,M,Gold,2019-05-14
12970,Customer_11970,Alexandria,36,F,Bronze,2019-05-14
12971,Customer_11971,Cairo,34,F,Bronze,2019-05-14
12972,Customer_11972,Cairo,32,M,Gold,2019-05-14
12973,Customer_11973,Luxor,37,M,Bronze,2019-05-14
12974,Customer_11974,Alexandria,19,F,Silver,2019-05-14
12975,Customer_11975,Luxor,65,M,Bronze,2019-05-14
12976,Customer_11976,Luxor,66,F,Bronze,2019-05-15
12977,Customer_11977,Cairo,52,M,Silver,2019-05-15
12978,Customer_11978,Alexandria,47,M,Bronze,2019-05-15
12979,Customer_11979,Giza,53,M,Bronze,2019-05-15
12980,Customer_11980,Alexandria,45,F,Bronze,2019-05-15
12981,Customer_11981,Luxor,68,F,Bronze,2019-05-15
12982,Customer_11982,Alexandria,61,F,Bronze,2019-05-15
12983,Customer_11983,Luxor,19,M,Silver,2019-05-15
12984,Customer_11984,Luxor,48,M,Bronze,2019-05-15
12985,Customer_11985,Luxor,38,F,Gold,2019-05-15
12986,Customer_11986,Giza,33,F,Bronze,2019-05-15
12987,Customer_11987,Giza,45,F,Silver,2019-05-15
12988,Customer_11988,Luxor,42,M,Bronze,2019-05-15
12989,Customer_11989,Cairo,35,F,Bronze,2019-05-15
12990,Customer_11990,Luxor,49,F,Gold,2019-05-15
12991,Customer_11991,Luxor,67,M,Silver,2019-05-15
12992,Customer_11992,Cairo,35,F,Bronze,2019-05-15
12993,Customer_11993,Cairo,49,F,Bronze,2019-05-15
12994,Customer_11994,Giza,55,F,Silver,2019-05-15
12995,Customer_11995,Luxor,41,F,Platinum,2019-05-15
12996,Customer_11996,Giza,56,F,Bronze,2019-05-15
12997,Customer_11997,Alexandria,24,M,Bronze,2019-05-15
12998,Customer_11998,Luxor,25,M,Bronze,2019-05-15
12999,Customer_11999,Alexandria,50,M,Gold,2019-05-15
13000,Customer_12000,Giza,40,F,Bronze,2019-05-16
13001,Customer_12001,Giza,46,M,Bronze,2019-05-16
13002,Customer_12002,Giza,47,F,Silver,2019-05-16
13003,Customer_12003,Cairo,54,F,Bronze,2019-05-16
13004,Customer_12004,Giza,69,F,Gold,2019-05-16
13005,Customer_12005,Cairo,43,M,Silver,2019-05-16
13006,Customer_12006,Cairo,66,F,Bronze,2019-05-16
13007,Customer_12007,Cairo,62,F,Gold,2019-05-16
13008,Customer_12008,Cairo,60,M,Silver,2019-05-16
13009,Customer_12009,Giza,68,F,Platinum,2019-05-16
13010,Customer_12010,Alexandria,49,M,Silver,2019-05-16
13011,Customer_12011,Cairo,18,F,Silver,2019-05-16
13012,Customer_12012,Luxor,19,F,Silver,2019-05-16
13013,Customer_12013,Luxor,57,F,Silver,2019-05-16
13014,Customer_12014,Alexandria,65,F,Bronze,2019-05-16
13015,Customer_12015,Cairo,56,F,Silver,2019-05-16
13016,Customer_12016,Cairo,41,M,Bronze,2019-05-16
13017,Customer_12017,Alexandria,33,M,Gold,2019-05-16
13018,Customer_12018,Cairo,21,M,Bronze,2019-05-16
13019,Customer_12019,Giza,43,M,Silver,2019-05-16
13020,Customer_12020,Luxor,28,M,Bronze,2019-05-16
13021,Customer_12021,Luxor,21,F,Gold,2019-05-16
13022,Customer_12022,Giza,65,F,Silver,2019-05-16
13023,Customer_12023,Giza,47,F,Bronze,2019-05-16
13024,Customer_12024,Alexandria,41,M,Silver,2019-05-17
13025,Customer_12025,Luxor,33,M,Silver,2019-05-17
13026,Customer_12026,Alexandria,34,F,Bronze,2019-05-17
13027,Customer_12027,Giza,64,F,Silver,2019-05-17
13028,Customer_12028,Luxor,65,F,Silver,2019-05-17
13029,Customer_12029,Alexandria,35,F,Gold,2019-05-17
13030,Customer_12030,Cairo,19,F,Gold,2019-05-17
13031,Customer_12031,Luxor,56,F,Bronze,2019-05-17
13032,Customer_12032,Alexandria,36,F,Silver,2019-05-17
13033,Customer_12033,Alexandria,67,F,Gold,2019-05-17
13034,Customer_12034,Luxor,68,M,Gold,2019-05-17
13035,Customer_12035,Giza,54,M,Bronze,2019-05-17
13036,Customer_12036,Alexandria,68,M,Bronze,2019-05-17
13037,Customer_12037,Alexandria,51,F,Bronze,2019-05-17
13038,Customer_12038,Giza,29,M,Bronze,2019-05-17
13039,Customer_12039,Cairo,20,F,Bronze,2019-05-17
13040,Customer_12040,Cairo,62,F,Gold,2019-05-17
13041,Customer_12041,Giza,67,F,Bronze,2019-05-17
13042,Customer_12042,Cairo,27,F,Bronze,2019-05-17
13043,Customer_12043,Luxor,34,M,Bronze,2019-05-17
13044,Customer_12044,Alexandria,29,M,Silver,2019-05-17
13045,Customer_12045,Cairo,59,M,Platinum,2019-05-17
13046,Customer_12046,Cairo,34,M,Gold,2019-05-17
13047,Customer_12047,Alexandria,64,F,Bronze,2019-05-17
13048,Customer_12048,Alexandria,57,F,Silver,2019-05-18
13049,Customer_12049,Cairo,18,F,Bronze,2019-05-18
13050,Customer_12050,Cairo,68,F,Gold,2019-05-18
13051,Customer_12051,Alexandria,25,F,Bronze,2019-05-18
13052,Customer_12052,Cairo,28,F,Bronze,2019-05-18
13053,Customer_12053,Luxor,48,F,Gold,2019-05-18
13054,Customer_12054,Cairo,30,F,Platinum,2019-05-18
13055,Customer_12055,Giza,54,M,Bronze,2019-05-18
13056,Customer_12056,Cairo,43,F,Bronze,2019-05-18
13057,Customer_12057,Giza,18,F,Bronze,2019-05-18
13058,Customer_12058,Giza,66,M,Bronze,2019-05-18
13059,Customer_12059,Alexandria,33,M,Bronze,2019-05-18
13060,Customer_12060,Cairo,35,M,Silver,2019-05-18
13061,Customer_12061,Luxor,30,F,Silver,2019-05-18
13062,Customer_12062,Alexandria,69,M,Bronze,2019-05-18
13063,Customer_12063,Alexandria,43,F,Bronze,2019-05-18
13064,Customer_12064,Cairo,48,F,Silver,2019-05-18
13065,Customer_12065,Cairo,63,F,Bronze,2019-05-18
13066,Customer_12066,Alexandria,53,F,Silver,2019-05-18
13067,Customer_12067,Alexandria,58,M,Silver,2019-05-18
13068,Customer_12068,Alexandria,51,M,Silver,2019-05-18
13069,Customer_12069,Cairo,54,M,Bronze,2019-05-18
13070,Customer_12070,Giza,65,M,Silver,2019-05-18
13071,Customer_12071,Alexandria,61,F,Bronze,2019-05-18
13072,Customer_12072,Giza,55,F,Bronze,2019-05-19
13073,Customer_12073,Cairo,66,F,Bronze,2019-05-19
13074,Customer_12074,Giza,38,F,Silver,2019-05-19
13075,Customer_12075,Giza,34,F,Bronze,2019-05-19
13076,Customer_12076,Luxor,26,M,Silver,2019-05-19
13077,Customer_12077,Luxor,67,F,Silver,2019-05-19
13078,Customer_12078,Giza,61,M,Bronze,2019-05-19
13079,Customer_12079,Alexandria,29,M,Bronze,2019-05-19
13080,Customer_12080,Giza,47,F,Bronze,2019-05-19
13081,Customer_12081,Luxor,50,M,Bronze,2019-05-19
13082,Customer_12082,Giza,50,M,Bronze,2019-05-19
13083,Customer_12083,Luxor,47,M,Bronze,2019-05-19
13084,Customer_12084,Luxor,35,F,Silver,2019-05-19
13085,Customer_12085,Luxor,54,M,Bronze,2019-05-19
13086,Customer_12086,Giza,61,F,Bronze,2019-05-19
13087,Customer_12087,Cairo,21,F,Silver,2019-05-19
13088,Customer_12088,Luxor,46,F,Gold,2019-05-19
13089,Customer_12089,Alexandria,50,F,Bronze,2019-05-19
13090,Customer_12090,Alexandria,28,F,Bronze,2019-05-19
13091,Customer_12091,Alexandria,67,M,Silver,2019-05-19
13092,Customer_12092,Cairo,31,F,Bronze,2019-05-19
13093,Customer_12093,Alexandria,67,M,Bronze,2019-05-19
13094,Customer_12094,Giza,51,M,Bronze,2019-05-19
13095,Customer_12095,Luxor,56,M,Bronze,2019-05-19
13096,Customer_12096,Luxor,24,F,Bronze,2019-05-20
13097,Customer_12097,Giza,36,M,Silver,2019-05-20
13098,Customer_12098,Cairo,55,M,Silver,2019-05-20
13099,Customer_12099,Cairo,56,M,Bronze,2019-05-20
13100,Customer_12100,Luxor,46,F,Bronze,2019-05-20
13101,Customer_12101,Alexandria,24,F,Bronze,2019-05-20
13102,Customer_12102,Giza,20,F,Gold,2019-05-20
13103,Customer_12103,Giza,66,F,Bronze,2019-05-20
13104,Customer_12104,Luxor,28,F,Bronze,2019-05-20
13105,Customer_12105,Alexandria,24,M,Bronze,2019-05-20
13106,Customer_12106,Giza,39,M,Silver,2019-05-20
13107,Customer_12107,Alexandria,55,M,Platinum,2019-05-20
13108,Customer_12108,Alexandria,27,M,Silver,2019-05-20
13109,Customer_12109,Alexandria,22,M,Bronze,2019-05-20
13110,Customer_12110,Luxor,53,M,Bronze,2019-05-20
13111,Customer_12111,Cairo,59,F,Silver,2019-05-20
13112,Customer_12112,Giza,39,M,Bronze,2019-05-20
13113,Customer_12113,Alexandria,67,F,Silver,2019-05-20
13114,Customer_12114,Cairo,35,M,Silver,2019-05-20
13115,Customer_12115,Alexandria,52,M,Gold,2019-05-20
13116,Customer_12116,Alexandria,45,M,Bronze,2019-05-20
13117,Customer_12117,Giza,57,F,Gold,2019-05-20
13118,Customer_12118,Giza,64,F,Silver,2019-05-20
13119,Customer_12119,Luxor,33,F,Bronze,2019-05-20
13120,Customer_12120,Luxor,57,F,Bronze,2019-05-21
13121,Customer_12121,Alexandria,60,M,Silver,2019-05-21
13122,Customer_12122,Luxor,26,M,Silver,2019-05-21
13123,Customer_12123,Alexandria,69,F,Silver,2019-05-21
13124,Customer_12124,Giza,23,M,Silver,2019-05-21
13125,Customer_12125,Alexandria,50,M,Bronze,2019-05-21
13126,Customer_12126,Giza,49,M,Bronze,2019-05-21
13127,Customer_12127,Giza,40,F,Silver,2019-05-21
13128,Customer_12128,Alexandria,59,F,Silver,2019-05-21
13129,Customer_12129,Cairo,46,M,Bronze,2019-05-21
13130,Customer_12130,Cairo,49,M,Bronze,2019-05-21
13131,Customer_12131,Alexandria,50,F,Bronze,2019-05-21
13132,Customer_12132,Giza,24,M,Bronze,2019-05-21
13133,Customer_12133,Cairo,32,M,Bronze,2019-05-21
13134,Customer_12134,Giza,42,M,Bronze,2019-05-21
13135,Customer_12135,Luxor,65,F,Gold,2019-05-21
13136,Customer_12136,Cairo,37,F,Bronze,2019-05-21
13137,Customer_12137,Alexandria,24,F,Bronze,2019-05-21
13138,Customer_12138,Alexandria,47,M,Bronze,2019-05-21
13139,Customer_12139,Giza,33,F,Gold,2019-05-21
13140,Customer_12140,Luxor,38,M,Bronze,2019-05-21
13141,Customer_12141,Luxor,28,M,Platinum,2019-05-21
13142,Customer_12142,Luxor,34,F,Bronze,2019-05-21
13143,Customer_12143,Alexandria,25,M,Bronze,2019-05-21
13144,Customer_12144,Giza,31,F,Silver,2019-05-22
13145,Customer_12145,Alexandria,48,M,Silver,2019-05-22
13146,Customer_12146,Luxor,40,M,Silver,2019-05-22
13147,Customer_12147,Alexandria,47,M,Bronze,2019-05-22
13148,Customer_12148,Luxor,49,M,Bronze,2019-05-22
13149,Customer_12149,Giza,23,M,Silver,2019-05-22
13150,Customer_12150,Cairo,41,M,Platinum,2019-05-22
13151,Customer_12151,Luxor,62,F,Silver,2019-05-22
13152,Customer_12152,Giza,43,M,Platinum,2019-05-22
13153,Customer_12153,Giza,54,M,Gold,2019-05-22
13154,Customer_12154,Giza,30,F,Bronze,2019-05-22
13155,Customer_12155,Cairo,23,F,Bronze,2019-05-22
13156,Customer_12156,Luxor,63,M,Bronze,2019-05-22
13157,Customer_12157,Cairo,49,M,Bronze,2019-05-22
13158,Customer_12158,Cairo,62,F,Gold,2019-05-22
13159,Customer_12159,Cairo,38,F,Silver,2019-05-22
13160,Customer_12160,Cairo,50,F,Bronze,2019-05-22
13161,Customer_12161,Alexandria,18,M,Bronze,2019-05-22
13162,Customer_12162,Luxor,46,F,Bronze,2019-05-22
13163,Customer_12163,Alexandria,56,M,Bronze,2019-05-22
13164,Customer_12164,Cairo,64,M,Silver,2019-05-22
13165,Customer_12165,Alexandria,36,F,Gold,2019-05-22
13166,Customer_12166,Giza,34,F,Bronze,2019-05-22
13167,Customer_12167,Cairo,26,M,Silver,2019-05-22
13168,Customer_12168,Luxor,54,F,Bronze,2019-05-23
13169,Customer_12169,Alexandria,53,M,Bronze,2019-05-23
13170,Customer_12170,Cairo,50,M,Bronze,2019-05-23
13171,Customer_12171,Luxor,47,M,Bronze,2019-05-23
13172,Customer_12172,Luxor,67,F,Bronze,2019-05-23
13173,Customer_12173,Luxor,32,F,Bronze,2019-05-23
13174,Customer_12174,Giza,58,F,Silver,2019-05-23
13175,Customer_12175,Giza,57,F,Silver,2019-05-23
13176,Customer_12176,Cairo,29,F,Platinum,2019-05-23
13177,Customer_12177,Cairo,30,M,Bronze,2019-05-23
13178,Customer_12178,Alexandria,54,F,Bronze,2019-05-23
13179,Customer_12179,Luxor,63,F,Silver,2019-05-23
13180,Customer_12180,Luxor,54,M,Bronze,2019-05-23
13181,Customer_12181,Giza,59,M,Silver,2019-05-23
13182,Customer_12182,Cairo,49,F,Bronze,2019-05-23
13183,Customer_12183,Giza,22,M,Silver,2019-05-23
13184,Customer_12184,Alexandria,56,M,Bronze,2019-05-23
13185,Customer_12185,Cairo,65,F,Gold,2019-05-23
13186,Customer_12186,Cairo,30,M,Bronze,2019-05-23
13187,Customer_12187,Luxor,67,M,Silver,2019-05-23
13188,Customer_12188,Alexandria,42,M,Silver,2019-05-23
13189,Customer_12189,Giza,48,M,Platinum,2019-05-23
13190,Customer_12190,Cairo,61,M,Bronze,2019-05-23
13191,Customer_12191,Cairo,19,M,Bronze,2019-05-23
13192,Customer_12192,Giza,35,F,Bronze,2019-05-24
13193,Customer_12193,Giza,36,F,Bronze,2019-05-24
13194,Customer_12194,Luxor,41,M,Bronze,2019-05-24
13195,Customer_12195,Giza,30,F,Gold,2019-05-24
13196,Customer_12196,Giza,57,F,Bronze,2019-05-24
13197,Customer_12197,Alexandria,45,M,Silver,2019-05-24
13198,Customer_12198,Cairo,25,F,Bronze,2019-05-24
13199,Customer_12199,Cairo,27,M,Silver,2019-05-24
13200,Customer_12200,Giza,48,M,Silver,2019-05-24
13201,Customer_12201,Alexandria,40,F,Bronze,2019-05-24
13202,Customer_12202,Luxor,53,F,Bronze,2019-05-24
13203,Customer_12203,Luxor,53,M,Silver,2019-05-24
13204,Customer_12204,Alexandria,67,F,Platinum,2019-05-24
13205,Customer_12205,Alexandria,65,F,Silver,2019-05-24
13206,Customer_12206,Luxor,60,M,Bronze,2019-05-24
13207,Customer_12207,Cairo,42,M,Gold,2019-05-24
13208,Customer_12208,Alexandria,46,M,Silver,2019-05-24
13209,Customer_12209,Giza,68,M,Bronze,2019-05-24
13210,Customer_12210,Cairo,44,M,Silver,2019-05-24
13211,Customer_12211,Giza,23,M,Bronze,2019-05-24
13212,Customer_12212,Giza,58,M,Bronze,2019-05-24
13213,Customer_12213,Giza,45,F,Silver,2019-05-24
13214,Customer_12214,Alexandria,48,F,Bronze,2019-05-24
13215,Customer_12215,Alexandria,35,F,Platinum,2019-05-24
13216,Customer_12216,Cairo,60,F,Bronze,2019-05-25
13217,Customer_12217,Luxor,18,F,Bronze,2019-05-25
13218,Customer_12218,Cairo,33,M,Silver,2019-05-25
13219,Customer_12219,Luxor,56,F,Bronze,2019-05-25
13220,Customer_12220,Luxor,27,F,Platinum,2019-05-25
13221,Customer_12221,Luxor,56,M,Bronze,2019-05-25
13222,Customer_12222,Luxor,18,F,Silver,2019-05-25
13223,Customer_12223,Giza,18,F,Platinum,2019-05-25
13224,Customer_12224,Alexandria,51,M,Bronze,2019-05-25
13225,Customer_12225,Giza,47,M,Silver,2019-05-25
13226,Customer_12226,Alexandria,54,F,Bronze,2019-05-25
13227,Customer_12227,Luxor,24,M,Silver,2019-05-25
13228,Customer_12228,Alexandria,28,F,Bronze,2019-05-25
13229,Customer_12229,Cairo,19,M,Gold,2019-05-25
13230,Customer_12230,Cairo,69,M,Silver,2019-05-25
13231,Customer_12231,Giza,68,M,Bronze,2019-05-25
13232,Customer_12232,Luxor,66,M,Bronze,2019-05-25
13233,Customer_12233,Luxor,40,M,Bronze,2019-05-25
13234,Customer_12234,Giza,39,M,Bronze,2019-05-25
13235,Customer_12235,Giza,45,F,Gold,2019-05-25
13236,Customer_12236,Giza,29,M,Bronze,2019-05-25
13237,Customer_12237,Alexandria,65,M,Silver,2019-05-25
13238,Customer_12238,Alexandria,58,M,Bronze,2019-05-25
13239,Customer_12239,Luxor,55,M,Platinum,2019-05-25
13240,Customer_12240,Luxor,47,F,Bronze,2019-05-26
13241,Customer_12241,Alexandria,62,F,Platinum,2019-05-26
13242,Customer_12242,Giza,67,M,Silver,2019-05-26
13243,Customer_12243,Alexandria,24,M,Bronze,2019-05-26
13244,Customer_12244,Luxor,35,F,Platinum,2019-05-26
13245,Customer_12245,Luxor,42,M,Bronze,2019-05-26
13246,Customer_12246,Cairo,56,M,Silver,2019-05-26
13247,Customer_12247,Cairo,23,F,Gold,2019-05-26
13248,Customer_12248,Giza,22,M,Bronze,2019-05-26
13249,Customer_12249,Alexandria,43,F,Silver,2019-05-26
13250,Customer_12250,Alexandria,64,F,Bronze,2019-05-26
13251,Customer_12251,Luxor,59,F,Silver,2019-05-26
13252,Customer_12252,Alexandria,38,M,Bronze,2019-05-26
13253,Customer_12253,Luxor,41,M,Silver,2019-05-26
13254,Customer_12254,Alexandria,39,F,Bronze,2019-05-26
